 recorded at 2023-02-05 20:54:26.482917.
time
ID
type
linkDelay
processing_delay
runtime
total_delay
cold_start
"      ""RequestFile"": ""./prediction.csv"",
"
"      ""SchedulerName"": ""my-scheduler"",
"
"      ""LatencyPara"": 0.000003336,
"
"      ""MemCap"": 1000,
"
"      ""NodeNum"": 10,
"
"      ""Beta"": 1.5,
"
"      ""SlotNum"": 30,
"
"      ""ReduFactor"": 7500
"
0,0,1,0.0,0.03300881385803223,7.877487659454346,7.877487659454346,True
1,2334,3,3.1069720701860527e-06,0.021752119064331055,0.5642943382263184,0.5642974451983885,False
1,21,2,6.197246867688924e-06,0.03798633500000001,0.6190321445465088,0.6190383417933765,False
1,19,2,0.0,0.049901455,0.6579294204711914,0.6579294204711914,False
1,20,2,0.0,0.04932826000000001,0.6540334224700928,0.6540334224700928,False
1,3506,4,3.1069720701860527e-06,2.280245542526245,2.8156139850616455,2.815617092033716,False
1,24,2,0.0,0.063940987,6.0221216678619385,6.0221216678619385,True
1,26,2,0.0,0.034008978999999995,7.339648246765137,7.339648246765137,True
1,23,2,0.0,0.040907409000000006,7.416647911071777,7.416647911071777,True
1,25,2,0.0,0.036331693,7.536079168319702,7.536079168319702,True
2,27,2,0.0,0.019144256,0.24642062187194824,0.24642062187194824,False
2,2338,3,3.643804680683175e-06,0.0211794376373291,0.3044140338897705,0.3044176776944512,False
2,28,2,6.197246867688924e-06,0.021788428999999998,0.3397362232208252,0.3397424204676929,False
2,3509,4,3.1069720701860527e-06,1.9507789611816406,2.191859006881714,2.191862113853784,False
2,31,2,0.0,0.036368014000000004,5.229788064956665,5.229788064956665,True
2,33,2,0.0,0.02835972499999999,5.288321018218994,5.288321018218994,True
2,32,2,0.0,0.041120251,6.3907082080841064,6.3907082080841064,True
2,34,2,0.0,0.034492088000000004,6.663861274719238,6.663861274719238,True
3,36,2,6.197246867688924e-06,0.02184545900000001,0.22435450553894043,0.2243607027858081,False
3,35,2,0.0,0.018671487000000014,0.2695014476776123,0.2695014476776123,False
3,3512,4,3.1069720701860527e-06,2.1019585132598877,2.291684865951538,2.2916879729236084,False
3,40,2,0.0,0.036913801999999996,5.206389665603638,5.206389665603638,True
3,41,2,0.0,0.031622713,5.978606224060059,5.978606224060059,True
3,42,2,0.0,0.03779895900000002,6.082782030105591,6.082782030105591,True
3,39,2,0.0,0.04910844,6.1409876346588135,6.1409876346588135,True
4,43,2,0.0,0.016370504000000008,0.32154154777526855,0.32154154777526855,False
4,44,2,6.197246867688924e-06,0.022751622000000027,0.34810376167297363,0.3481099589198413,False
4,48,2,0.0,0.046982311,4.014607191085815,4.014607191085815,True
