 recorded at 2023-02-05 21:45:55.801286.
time
ID
type
linkDelay
processing_delay
runtime
total_delay
cold_start
"      ""RequestFile"": ""./prediction.csv"",
"
"      ""SchedulerName"": ""my-scheduler"",
"
"      ""LatencyPara"": 0.000003336,
"
"      ""MemCap"": 1000,
"
"      ""NodeNum"": 10,
"
4,36,2,0.0,0.014941663000000022,0.1455225944519043,0.1455225944519043,False
4,37,2,1.0027421918699975e-05,0.014337656000000004,0.17476820945739746,0.17477823687931615,False
4,2039,3,3.1069720701860527e-06,0.02122950553894043,0.17466950416564941,0.1746726111377196,False
4,2906,4,0.0,1.0252394676208496,1.1713950634002686,1.1713950634002686,False
4,2907,4,0.0,2.1231942176818848,2.224912166595459,2.224912166595459,False
4,42,2,0.0,0.033166179000000004,4.205205678939819,4.205205678939819,True
4,41,2,0.0,0.04817776900000001,4.756577491760254,4.756577491760254,True
5,43,2,0.0,0.013526731000000014,0.14760947227478027,0.14760947227478027,False
5,2042,3,3.1069720701860527e-06,0.02186870574951172,0.13948559761047363,0.1394887045825438,False
5,44,2,1.0027421918699975e-05,0.016395585000000046,0.16313767433166504,0.16314770175358373,False
5,2908,4,0.0,1.091432809829712,1.2111153602600098,1.2111153602600098,False
5,2909,4,0.0,2.211134672164917,2.3056740760803223,2.3056740760803223,False
5,49,2,0.0,0.030888856999999992,3.3369367122650146,3.3369367122650146,True
5,48,2,0.0,0.044901311,4.451750755310059,4.451750755310059,True
6,51,2,1.0027421918699975e-05,0.018192615000000023,0.09582376480102539,0.0958337922229441,False
6,50,2,0.0,0.016822393000000047,0.09521722793579102,0.09521722793579102,False
6,2045,3,3.1069720701860527e-06,0.02258753776550293,0.09411883354187012,0.09412194051394031,False
6,2910,4,0.0,1.2069222927093506,1.268550157546997,1.268550157546997,False
6,2911,4,0.0,1.7137525081634521,1.7718565464019775,1.7718565464019775,False
7,58,2,1.0027421918699975e-05,0.01803079499999999,0.08754992485046387,0.08755995227238257,False
7,57,2,0.0,0.019952987000000033,0.11613082885742188,0.11613082885742188,False
7,2048,3,3.1069720701860527e-06,0.02152419090270996,0.09878993034362793,0.09879303731569812,False
7,2912,4,0.0,0.9908559322357178,1.056720495223999,1.056720495223999,False
7,2913,4,0.0,1.7222249507904053,1.7885658740997314,1.7885658740997314,False
8,64,2,0.0,0.01540233299999999,0.0985713005065918,0.0985713005065918,False
8,65,2,1.0027421918699975e-05,0.013316720999999976,0.10403060913085938,0.10404063655277808,False
8,2051,3,3.1069720701860527e-06,0.021672725677490234,0.12112307548522949,0.12112618245729968,False
8,2914,4,0.0,0.9817986488342285,1.0746757984161377,1.0746757984161377,False
8,2915,4,0.0,1.6921072006225586,1.7841253280639648,1.7841253280639648,False
9,71,2,0.0,0.014468411999999986,0.058985233306884766,0.058985233306884766,False
9,72,2,1.0027421918699975e-05,0.015545291000000017,0.06737923622131348,0.06738926364323218,False
9,2054,3,3.1069720701860527e-06,0.02219367027282715,0.08664584159851074,0.08664894857058093,False
9,2916,4,0.0,1.0041134357452393,1.0670042037963867,1.0670042037963867,False
9,2917,4,0.0,1.7200558185577393,1.7769885063171387,1.7769885063171387,False
10,79,2,1.0027421918699975e-05,0.016336813000000006,0.12511205673217773,0.12512208415409642,False
10,78,2,0.0,0.014673131000000006,0.13076257705688477,0.13076257705688477,False
10,2057,3,3.1069720701860527e-06,0.02151942253112793,0.15759539604187012,0.1575985030139403,False
10,2918,4,0.0,0.9642605781555176,1.1350481510162354,1.1350481510162354,False
10,2919,4,0.0,2.165168046951294,2.2728021144866943,2.2728021144866943,False
11,86,2,1.0027421918699975e-05,0.014977251999999996,0.09120965003967285,0.09121967746159156,False
11,85,2,0.0,0.015694375000000038,0.12662720680236816,0.12662720680236816,False
11,2060,3,3.1069720701860527e-06,0.021231889724731445,0.15169930458068848,0.15170241155275865,False
11,2920,4,0.0,0.9822390079498291,1.1001231670379639,1.1001231670379639,False
11,2921,4,0.0,2.3129241466522217,2.433002233505249,2.433002233505249,False
11,89,2,0.0,0.041970088000000016,3.3985726833343506,3.3985726833343506,True
12,2063,3,3.1069720701860527e-06,0.021630525588989258,0.08922338485717773,0.08922649182924793,False
12,92,2,0.0,0.014037992,0.11631584167480469,0.11631584167480469,False
12,93,2,1.0027421918699975e-05,0.01620839399999996,0.1532270908355713,0.15323711825748998,False
12,2922,4,0.0,1.0217151641845703,1.1333246231079102,1.1333246231079102,False
12,2923,4,0.0,2.161696672439575,2.264172077178955,2.264172077178955,False
12,94,2,0.0,0.028644549000000005,3.401552200317383,3.401552200317383,True
13,100,2,1.0027421918699975e-05,0.01362210199999997,0.08852028846740723,0.08853031588932593,False
13,2066,3,3.1069720701860527e-06,0.021540164947509766,0.08581686019897461,0.0858199671710448,False
13,99,2,0.0,0.016760725000000032,0.09750175476074219,0.09750175476074219,False
13,2924,4,0.0,1.0563838481903076,1.1211986541748047,1.1211986541748047,False
13,2925,4,3.0851013158309653e-06,1.7178571224212646,1.7781648635864258,1.7781679486877415,False
14,107,2,1.0027421918699975e-05,0.014230289999999979,0.09406566619873047,0.09407569362064917,False
14,106,2,0.0,0.016169448999999947,0.10653996467590332,0.10653996467590332,False
14,2069,3,3.1069720701860527e-06,0.021231412887573242,0.0888364315032959,0.08883953847536609,False
14,2927,4,0.0,1.3063409328460693,1.3705790042877197,1.3705790042877197,False
14,2928,4,3.0851013158309653e-06,1.7176690101623535,1.7817180156707764,1.7817211007720921,False
15,113,2,0.0,0.016648003000000022,0.11268067359924316,0.11268067359924316,False
15,2072,3,3.1069720701860527e-06,0.021485567092895508,0.10188055038452148,0.10188365735659168,False
15,114,2,1.0027421918699975e-05,0.01522926400000002,0.11923623085021973,0.11924625827213843,False
15,2930,4,0.0,1.3106927871704102,1.3828222751617432,1.3828222751617432,False
15,2931,4,0.0,1.7625060081481934,1.827211856842041,1.827211856842041,False
16,120,2,0.0,0.01633106399999995,0.13907146453857422,0.13907146453857422,False
16,121,2,1.0027421918699975e-05,0.013611711000000026,0.13268685340881348,0.13269688083073217,False
16,2075,3,3.1069720701860527e-06,0.023351669311523438,0.1414189338684082,0.14142204084047838,False
16,2932,4,0.0,1.306654691696167,1.3988518714904785,1.3988518714904785,False
16,2933,4,0.0,2.087156057357788,2.1846139430999756,2.1846139430999756,False
16,2078,3,0.0,0.021235942840576172,2.8036344051361084,2.8036344051361084,True
17,128,2,1.0027421918699975e-05,0.014232950000000022,0.08826518058776855,0.08827520800968726,False
17,127,2,0.0,0.01665138399999999,0.10743856430053711,0.10743856430053711,False
17,2079,3,3.643804680683175e-06,0.021029233932495117,0.09918475151062012,0.0991883953153008,False
17,2934,4,0.0,1.026977300643921,1.1070849895477295,1.1070849895477295,False
17,2935,4,0.0,1.6839008331298828,1.7453272342681885,1.7453272342681885,False
18,135,2,1.0027421918699975e-05,0.013770735000000034,0.09322786331176758,0.09323789073368628,False
18,2082,3,3.643804680683175e-06,0.02110886573791504,0.11348724365234375,0.11349088745702443,False
18,134,2,0.0,0.018598436000000107,0.12747907638549805,0.12747907638549805,False
18,2936,4,0.0,1.0611801147460938,1.1470787525177002,1.1470787525177002,False
18,2937,4,0.0,1.9610326290130615,2.0437562465667725,2.0437562465667725,False
19,141,2,0.0,0.014272900000000033,0.08588552474975586,0.08588552474975586,False
19,142,2,1.0027421918699975e-05,0.013927722000000031,0.08152914047241211,0.08153916789433081,False
19,2085,3,3.643804680683175e-06,0.021051883697509766,0.1134030818939209,0.11340672569860158,False
19,2938,4,0.0,1.2640857696533203,1.336719274520874,1.336719274520874,False
19,2939,4,0.0,1.6802515983581543,1.748110294342041,1.748110294342041,False
20,149,2,1.0027421918699975e-05,0.01345549299999993,0.1011354923248291,0.1011455197467478,False
20,2088,3,3.643804680683175e-06,0.021053075790405273,0.09424042701721191,0.0942440708218926,False
20,148,2,0.0,0.018947954000000045,0.10683822631835938,0.10683822631835938,False
20,2940,4,0.0,0.9992902278900146,1.0744421482086182,1.0744421482086182,False
20,2941,4,0.0,1.7015283107757568,1.7725646495819092,1.7725646495819092,False
21,156,2,1.0027421918699975e-05,0.013872481000000048,0.10929417610168457,0.10930420352360327,False
21,155,2,0.0,0.015952943000000053,0.1178445816040039,0.1178445816040039,False
21,2091,3,3.643804680683175e-06,0.021154403686523438,0.11845850944519043,0.11846215324987111,False
21,2942,4,0.0,0.9893240928649902,1.079552173614502,1.079552173614502,False
21,2943,4,0.0,1.6736207008361816,1.7610111236572266,1.7610111236572266,False
22,162,2,0.0,0.018662088999999993,0.10946345329284668,0.10946345329284668,False
22,2094,3,3.643804680683175e-06,0.02127218246459961,0.10220885276794434,0.10221249657262502,False
22,163,2,1.0027421918699975e-05,0.01606469399999999,0.1156160831451416,0.1156261105670603,False
22,2944,4,0.0,0.9627542495727539,1.0410423278808594,1.0410423278808594,False
22,2945,4,0.0,1.6403870582580566,1.7113196849822998,1.7113196849822998,False
23,170,2,1.0027421918699975e-05,0.013790073000000014,0.13717055320739746,0.13718058062931615,False
23,169,2,0.0,0.014636140999999991,0.1358776092529297,0.1358776092529297,False
23,2097,3,3.643804680683175e-06,0.020794153213500977,0.1323091983795166,0.13231284218419728,False
23,2946,4,0.0,0.9753696918487549,1.0862610340118408,1.0862610340118408,False
23,2947,4,0.0,1.6433310508728027,1.7509500980377197,1.7509500980377197,False
24,2100,3,3.643804680683175e-06,0.020992755889892578,0.1175992488861084,0.11760289269078908,False
24,177,2,1.0027421918699975e-05,0.013755283999999923,0.13067626953125,0.1306862969531687,False
24,176,2,0.0,0.020417766999999976,0.1280829906463623,0.1280829906463623,False
24,2948,4,0.0,1.1748402118682861,1.2641880512237549,1.2641880512237549,False
24,2949,4,0.0,1.6838843822479248,1.7730565071105957,1.7730565071105957,False
25,184,2,1.0027421918699975e-05,0.015940863999999944,0.09864330291748047,0.09865333033939917,False
25,2103,3,3.643804680683175e-06,0.02092456817626953,0.09961175918579102,0.0996154029904717,False
25,183,2,0.0,0.021310208000000053,0.11542201042175293,0.11542201042175293,False
25,2950,4,0.0,0.9526247978210449,1.017970085144043,1.017970085144043,False
25,2951,4,0.0,1.6531946659088135,1.7176263332366943,1.7176263332366943,False
26,190,2,0.0,0.014323125999999964,0.09076642990112305,0.09076642990112305,False
26,191,2,1.0027421918699975e-05,0.013324060999999943,0.11926507949829102,0.11927510692020972,False
26,2106,3,3.643804680683175e-06,0.02125239372253418,0.11134862899780273,0.11135227280248342,False
26,2952,4,0.0,0.9671633243560791,1.0546605587005615,1.0546605587005615,False
26,2953,4,0.0,1.6671533584594727,1.7495765686035156,1.7495765686035156,False
27,197,2,0.0,0.013996982999999963,0.13269853591918945,0.13269853591918945,False
27,2109,3,3.643804680683175e-06,0.021056175231933594,0.14300918579101562,0.1430128295956963,False
27,198,2,1.0027421918699975e-05,0.023899718000000014,0.16362237930297852,0.1636324067248972,False
27,2954,4,0.0,0.9595792293548584,1.0784029960632324,1.0784029960632324,False
27,2955,4,0.0,1.65667724609375,1.760948896408081,1.760948896408081,False
28,205,2,1.0027421918699975e-05,0.01377043,0.07668471336364746,0.07669474078556617,False
28,204,2,0.0,0.01801994200000001,0.10614895820617676,0.10614895820617676,False
28,2112,3,3.643804680683175e-06,0.021242618560791016,0.09929442405700684,0.09929806786168752,False
28,2956,4,0.0,0.985543966293335,1.0603246688842773,1.0603246688842773,False
28,2957,4,0.0,1.7207953929901123,1.790572166442871,1.790572166442871,False
29,212,2,1.0027421918699975e-05,0.01594441499999999,0.07605695724487305,0.07606698466679175,False
29,2115,3,3.643804680683175e-06,0.021011829376220703,0.07744836807250977,0.07745201187719045,False
29,211,2,0.0,0.019329134999999997,0.1132509708404541,0.1132509708404541,False
29,2958,4,0.0,0.9557795524597168,1.0337519645690918,1.0337519645690918,False
29,2959,4,0.0,1.7466893196105957,1.814410924911499,1.814410924911499,False
