 recorded at 2023-02-09 18:48:23.464693.
time
ID
type
linkDelay
processing_delay
runtime
total_delay
cold_start
"      ""RequestFile"": ""./prediction.csv"",
"
"      ""SchedulerName"": ""my-scheduler"",
"
"      ""LatencyPara"": 0.000003336,
"
"      ""MemCap"": 1000,
"
"      ""NodeNum"": 10,
"
5,1756,3,3.090287386522864e-06,0.021699905395507812,0.6226727962493896,0.6226758865367762,False
5,2622,4,0.0,1.2516000270843506,1.5033740997314453,1.5033740997314453,False
5,40,2,0.0,0.03839846599999999,5.236701965332031,5.236701965332031,True
5,41,2,0.0,0.023397609,6.676807641983032,6.676807641983032,True
5,42,2,0.0,0.04737176700000001,6.790660619735718,6.790660619735718,True
5,43,2,0.0,0.02489949100000001,7.806071996688843,7.806071996688843,True
6,45,2,9.228200253893217e-06,0.018716436000000003,0.2774038314819336,0.2774130596821875,False
6,1759,3,3.090287386522864e-06,0.021696805953979492,0.301555871963501,0.3015589622508875,False
6,2624,4,0.0,1.1087498664855957,1.334909200668335,1.334909200668335,False
6,47,2,0.0,0.02792491000000001,4.988760709762573,4.988760709762573,True
6,46,2,0.0,0.051086625999999996,5.981236457824707,5.981236457824707,True
6,49,2,0.0,0.028991004000000015,7.1094512939453125,7.1094512939453125,True
6,48,2,0.0,0.040371361999999994,7.176620960235596,7.176620960235596,True
6,1760,3,0.0,0.021713733673095703,7.672255992889404,7.672255992889404,True
7,51,2,9.228200253893217e-06,0.016487454999999984,0.24820852279663086,0.24821775099688476,False
7,1762,3,3.090287386522864e-06,0.022092342376708984,0.25517725944519043,0.25518034973257697,False
7,2626,4,0.0,1.3059818744659424,1.5204904079437256,1.5204904079437256,False
7,53,2,0.0,0.02855444800000001,6.055319309234619,6.055319309234619,True
7,55,2,0.0,0.023041781999999997,6.407322883605957,6.407322883605957,True
7,52,2,0.0,0.056599747000000006,7.29548978805542,7.29548978805542,True
8,1765,3,3.090287386522864e-06,0.021440744400024414,0.29793596267700195,0.2979390529643885,False
8,57,2,9.228200253893217e-06,0.014503692999999984,0.34853148460388184,0.34854071280413573,False
8,2628,4,0.0,1.530803918838501,1.7995986938476562,1.7995986938476562,False
8,58,2,0.0,0.038022784000000004,4.974088191986084,4.974088191986084,True
8,59,2,0.0,0.028574981,6.943763494491577,6.943763494491577,True
8,60,2,0.0,0.05116981599999998,7.408315420150757,7.408315420150757,True
8,61,2,0.0,0.02269110099999999,7.469465970993042,7.469465970993042,True
8,1766,3,0.0,0.021516084671020508,7.8760082721710205,7.8760082721710205,True
9,63,2,9.228200253893217e-06,0.01487393299999995,0.22858619689941406,0.22859542509966796,False
9,1768,3,3.090287386522864e-06,0.021899938583374023,0.25786328315734863,0.2578663734447352,False
9,2630,4,0.0,1.383681058883667,1.6137688159942627,1.6137688159942627,False
9,64,2,0.0,0.040710667000000006,4.950459718704224,4.950459718704224,True
9,67,2,0.0,0.027530635999999997,6.35695219039917,6.35695219039917,True
9,65,2,0.0,0.029543989000000007,6.386659622192383,6.386659622192383,True
9,66,2,0.0,0.06508964499999997,7.864136219024658,7.864136219024658,True
10,69,2,9.228200253893217e-06,0.016097042000000006,0.27594947814941406,0.27595870634966796,False
10,1771,3,3.090287386522864e-06,0.028422832489013672,0.27144575119018555,0.2714488414775721,False
10,2632,4,0.0,1.6455345153808594,1.8694188594818115,1.8694188594818115,False
10,70,2,0.0,0.037058093999999986,4.963582277297974,4.963582277297974,True
10,73,2,0.0,0.022923458999999993,6.729679822921753,6.729679822921753,True
10,71,2,0.0,0.029013888000000015,6.768324375152588,6.768324375152588,True
11,75,2,9.228200253893217e-06,0.015542291999999958,0.22376060485839844,0.22376983305865233,False
11,1774,3,3.090287386522864e-06,0.06447243690490723,0.5361294746398926,0.5361325649272791,False
11,76,2,0.0,0.047704206,5.8456947803497314,5.8456947803497314,True
11,79,2,0.0,0.03455238900000002,6.638957738876343,6.638957738876343,True
12,81,2,9.228200253893217e-06,0.016188643000000003,0.21828436851501465,0.21829359671526855,False
13,87,2,9.228200253893217e-06,0.01605113299999994,0.4428110122680664,0.4428202404683203,False
13,88,2,0.0,0.038464026999999984,5.86392617225647,5.86392617225647,True
13,91,2,0.0,0.034249009999999996,6.651905536651611,6.651905536651611,True
14,93,2,9.228200253893217e-06,0.015141840999999934,0.4654226303100586,0.4654318585103125,False
14,94,2,0.0,0.04288255899999999,6.3094260692596436,6.3094260692596436,True
14,97,2,0.0,0.031109492000000002,7.5806450843811035,7.5806450843811035,True
15,99,2,9.228200253893217e-06,0.018451707999999956,0.30948734283447266,0.30949657103472655,False
15,100,2,0.0,0.042995328,7.522602796554565,7.522602796554565,True
15,103,2,0.0,0.029605783999999996,7.712470769882202,7.712470769882202,True
16,105,2,9.228200253893217e-06,0.018359004999999984,0.44803547859191895,0.44804470679217284,False
16,106,2,0.0,0.05495560399999999,6.80710768699646,6.80710768699646,True
16,109,2,0.0,0.037710382999999986,7.995673894882202,7.995673894882202,True
17,1793,3,4.35725246073379e-06,0.02119612693786621,0.48877644538879395,0.4887808026412547,False
17,111,2,9.228200253893217e-06,0.020017134000000048,0.5211544036865234,0.5211636318867773,False
17,112,2,0.0,0.04273276200000001,5.307782411575317,5.307782411575317,True
18,1796,3,4.35725246073379e-06,0.021726369857788086,0.26641297340393066,0.2664173306563914,False
18,117,2,9.228200253893217e-06,0.019444771000000083,0.30904555320739746,0.30905478140765136,False
18,118,2,0.0,0.03828188399999999,6.532980680465698,6.532980680465698,True
19,1799,3,4.35725246073379e-06,0.02152252197265625,0.24785256385803223,0.24785692111049296,False
19,123,2,9.228200253893217e-06,0.021806253000000053,0.32036519050598145,0.32037441870623534,False
19,124,2,0.0,0.053145739,6.412175416946411,6.412175416946411,True
20,129,2,9.228200253893217e-06,0.019739457000000016,0.2980673313140869,0.2980765595143408,False
20,1802,3,4.35725246073379e-06,0.021300792694091797,0.37059521675109863,0.37059957400355936,False
20,130,2,0.0,0.050621684,6.9387407302856445,6.9387407302856445,True
21,1805,3,4.35725246073379e-06,0.021533489227294922,0.6549324989318848,0.6549368561843455,False
22,1808,3,4.35725246073379e-06,0.021915197372436523,0.34172558784484863,0.34172994509730936,False
23,1811,3,4.35725246073379e-06,0.021562814712524414,0.9985811710357666,0.9985855282882273,False
24,1814,3,4.35725246073379e-06,0.021204710006713867,0.5360784530639648,0.5360828103164256,False
25,1817,3,4.35725246073379e-06,0.0214993953704834,0.6687455177307129,0.6687498749831736,False
26,1820,3,4.35725246073379e-06,0.021322250366210938,0.7271826267242432,0.7271869839767039,False
27,1823,3,4.35725246073379e-06,0.021488189697265625,1.234734058380127,1.2347384156325878,False
28,1826,3,4.35725246073379e-06,0.021681547164916992,0.5757575035095215,0.5757618607619822,False
29,1829,3,4.35725246073379e-06,0.021672487258911133,1.1827850341796875,1.1827893914321483,False
