 recorded at 2023-02-08 14:43:28.958875.
time
ID
type
linkDelay
processing_delay
runtime
total_delay
cold_start
"      ""RequestFile"": ""./prediction.csv"",
"
"      ""SchedulerName"": ""my-scheduler"",
"
"      ""LatencyPara"": 0.000003336,
"
"      ""MemCap"": 1000,
"
"      ""NodeNum"": 10,
"
4,36,2,0.0,0.014291492999999988,0.1746983528137207,0.1746983528137207,False
4,2040,3,3.1069720701860527e-06,0.02144765853881836,0.23645710945129395,0.23646021642336412,False
4,37,2,1.0027421918699975e-05,0.013680177999999987,0.2876927852630615,0.2877028126849802,False
4,2039,3,0.0,0.02605462074279785,0.31148266792297363,0.31148266792297363,False
4,2906,4,0.0,1.4244306087493896,1.8208158016204834,1.8208158016204834,False
4,2907,4,0.0,3.896977663040161,4.264337062835693,4.264337062835693,False
4,39,2,0.0,0.05305206300000001,6.052459716796875,6.052459716796875,True
4,40,2,0.0,0.037225730999999984,6.527981281280518,6.527981281280518,True
4,38,2,0.0,0.026833364999999998,6.6574201583862305,6.6574201583862305,True
4,42,2,0.0,0.02417456000000001,7.189707517623901,7.189707517623901,True
4,2041,3,0.0,0.02137899398803711,7.7347753047943115,7.7347753047943115,True
5,44,2,1.0027421918699975e-05,0.017286630999999997,0.2981891632080078,0.2981991906299265,False
5,2043,3,3.1069720701860527e-06,0.021386146545410156,0.4781370162963867,0.4781401232684569,False
5,43,2,0.0,0.019221445999999975,0.494046688079834,0.494046688079834,False
5,2042,3,0.0,0.030256032943725586,0.5088760852813721,0.5088760852813721,False
5,2908,4,0.0,1.8106639385223389,2.2926042079925537,2.2926042079925537,False
5,2909,4,0.0,3.769365072250366,3.9577834606170654,3.9577834606170654,False
5,47,2,0.0,0.04047652900000001,5.69834041595459,5.69834041595459,True
5,46,2,0.0,0.04930806699999998,6.71949577331543,6.71949577331543,True
5,45,2,0.0,0.03626718100000001,7.196453809738159,7.196453809738159,True
5,2044,3,0.0,0.021399736404418945,7.743860244750977,7.743860244750977,True
5,49,2,0.0,0.027392770999999996,7.893181800842285,7.893181800842285,True
6,50,2,0.0,0.015253255000000021,0.25409483909606934,0.25409483909606934,False
6,2046,3,3.1069720701860527e-06,0.021440744400024414,0.26557421684265137,0.26557732381472154,False
6,51,2,1.0027421918699975e-05,0.01833383999999999,0.3004875183105469,0.30049754573246557,False
6,2045,3,0.0,0.029202699661254883,0.31047964096069336,0.31047964096069336,False
6,2910,4,0.0,1.8532066345214844,2.170626401901245,2.170626401901245,False
6,2911,4,0.0,2.878035068511963,3.0807769298553467,3.0807769298553467,False
6,54,2,0.0,0.04424060299999999,5.631489992141724,5.631489992141724,True
6,2047,3,0.0,0.02447986602783203,6.892725467681885,6.892725467681885,True
6,52,2,0.0,0.033240817000000006,7.110762357711792,7.110762357711792,True
6,56,2,0.0,0.027770877000000013,7.342693567276001,7.342693567276001,True
6,53,2,0.0,0.046758980000000006,7.53497576713562,7.53497576713562,True
7,57,2,0.0,0.01650450400000003,0.2759549617767334,0.2759549617767334,False
7,2049,3,3.1069720701860527e-06,0.02159571647644043,0.32387471199035645,0.3238778189624266,False
7,58,2,1.0027421918699975e-05,0.013773611000000019,0.3493366241455078,0.3493466515674265,False
7,2048,3,0.0,0.02925252914428711,0.34964656829833984,0.34964656829833984,False
7,2913,4,0.0,3.983444929122925,4.164181232452393,4.164181232452393,False
7,60,2,0.0,0.04277492100000002,4.982526063919067,4.982526063919067,True
7,61,2,0.0,0.037945728999999984,6.580622673034668,6.580622673034668,True
7,63,2,0.0,0.02600115999999998,7.075016736984253,7.075016736984253,True
7,2050,3,0.0,0.021874427795410156,7.163498401641846,7.163498401641846,True
8,65,2,1.0027421918699975e-05,0.017755611000000004,0.27820706367492676,0.27821709109684545,False
8,2052,3,3.1069720701860527e-06,0.021755218505859375,0.2798144817352295,0.27981758870729967,False
8,2915,4,0.0,4.284314870834351,4.503538370132446,4.503538370132446,False
8,67,2,0.0,0.041628056,5.405552625656128,5.405552625656128,True
8,68,2,0.0,0.062101201999999994,6.175472259521484,6.175472259521484,True
8,70,2,0.0,0.024828870000000003,7.211562156677246,7.211562156677246,True
9,72,2,1.0027421918699975e-05,0.014029000999999985,0.25974154472351074,0.25975157214542943,False
9,2055,3,3.1069720701860527e-06,0.02140498161315918,0.32967090606689453,0.3296740130389647,False
9,2917,4,0.0,3.951570510864258,4.138891696929932,4.138891696929932,False
9,74,2,0.0,0.040764569,5.555238723754883,5.555238723754883,True
9,75,2,0.0,0.055781423,6.916302680969238,6.916302680969238,True
9,2056,3,0.0,0.02207207679748535,7.4646666049957275,7.4646666049957275,True
10,2058,3,3.1069720701860527e-06,0.021696090698242188,0.23691868782043457,0.23692179479250475,False
10,79,2,1.0027421918699975e-05,0.015059778999999995,0.3151998519897461,0.3152098794116648,False
10,2919,4,0.0,4.127893924713135,4.397346258163452,4.397346258163452,False
10,81,2,0.0,0.047472758000000004,6.362384557723999,6.362384557723999,True
10,84,2,0.0,0.022060013000000003,6.906018018722534,6.906018018722534,True
10,2059,3,0.0,0.02160024642944336,7.4906487464904785,7.4906487464904785,True
10,82,2,0.0,0.042738374999999995,7.565775156021118,7.565775156021118,True
11,86,2,1.0027421918699975e-05,0.014466387999999997,0.2605721950531006,0.2605822224750193,False
11,2061,3,3.1069720701860527e-06,0.021485090255737305,0.32704830169677734,0.3270514086688475,False
11,2060,3,0.0,0.4896371364593506,2.749849319458008,2.749849319458008,False
11,85,2,0.0,0.688037907,4.26964545249939,4.26964545249939,False
11,2921,4,0.0,4.057494163513184,4.358138561248779,4.358138561248779,False
11,88,2,0.0,0.048471507999999996,5.541431903839111,5.541431903839111,True
11,2062,3,0.0,0.02121567726135254,6.20363974571228,6.20363974571228,True
11,89,2,0.0,0.05031004100000003,6.420489311218262,6.420489311218262,True
12,93,2,1.0027421918699975e-05,0.013934777999999981,0.23164701461791992,0.2316570420398386,False
12,2064,3,3.1069720701860527e-06,0.022316455841064453,0.226942777633667,0.22694588460573717,False
12,2923,4,0.0,4.048134803771973,4.267161130905151,4.267161130905151,False
12,95,2,0.0,0.04464262299999999,6.005847692489624,6.005847692489624,True
12,96,2,0.0,0.03978688,7.016730546951294,7.016730546951294,True
12,98,2,0.0,0.031563560000000004,7.532106876373291,7.532106876373291,True
12,2065,3,0.0,0.023160219192504883,7.830444574356079,7.830444574356079,True
13,2067,3,3.1069720701860527e-06,0.021410703659057617,0.43342089653015137,0.43342400350222154,False
13,100,2,1.0027421918699975e-05,0.014502648999999979,0.5115320682525635,0.5115420956744822,False
13,2925,4,3.0851013158309653e-06,3.0295512676239014,3.510175943374634,3.5101790284759495,False
13,103,2,0.0,0.06884781499999998,7.612124919891357,7.612124919891357,True
14,107,2,1.0027421918699975e-05,0.013746990999999986,0.23115158081054688,0.23116160823246557,False
14,2070,3,3.1069720701860527e-06,0.021274566650390625,0.2809269428253174,0.28093004979738756,False
14,2928,4,3.1069720701860527e-06,2.8297696113586426,3.1054036617279053,3.1054067686999756,False
14,109,2,0.0,0.045410264000000006,6.1487343311309814,6.1487343311309814,True
14,2071,3,0.0,0.029310941696166992,7.714053392410278,7.714053392410278,True
15,114,2,1.0027421918699975e-05,0.015718165000000006,0.2893376350402832,0.2893476624622019,False
15,2073,3,3.1069720701860527e-06,0.02137017250061035,0.3224217891693115,0.3224248961413817,False
15,2931,4,0.0,2.8717291355133057,3.1001648902893066,3.1001648902893066,False
16,2076,3,3.1069720701860527e-06,0.021503925323486328,0.30362749099731445,0.30363059796938463,False
16,121,2,1.0027421918699975e-05,0.023185157000000012,0.3773612976074219,0.37737132502934057,False
16,2933,4,0.0,3.143911361694336,3.453519582748413,3.453519582748413,False
16,124,2,0.0,0.050266173,7.000542640686035,7.000542640686035,True
17,128,2,1.0027421918699975e-05,0.024041661000000047,0.3541080951690674,0.3541181225909861,False
17,2935,4,0.0,3.8912405967712402,4.152330636978149,4.152330636978149,False
17,130,2,0.0,0.05572764300000002,6.914210319519043,6.914210319519043,True
17,131,2,0.0,0.06433665499999999,7.660403251647949,7.660403251647949,True
18,135,2,1.0027421918699975e-05,0.01993935300000005,0.5405454635620117,0.5405554909839304,False
18,2937,4,0.0,4.313036918640137,4.894968271255493,4.894968271255493,False
18,137,2,0.0,0.04129629800000001,7.220176935195923,7.220176935195923,True
19,142,2,1.0027421918699975e-05,0.021911338999999974,0.3522062301635742,0.3522162575854929,False
19,2939,4,0.0,3.0245559215545654,3.2984631061553955,3.2984631061553955,False
19,144,2,0.0,0.053907132999999996,7.62756872177124,7.62756872177124,True
20,149,2,1.0027421918699975e-05,0.022194009999999986,0.5935094356536865,0.5935194630756052,False
20,2941,4,0.0,3.9937920570373535,4.293386220932007,4.293386220932007,False
20,151,2,0.0,0.044342524999999994,7.676459550857544,7.676459550857544,True
21,2943,4,0.0,4.307701110839844,4.719188451766968,4.719188451766968,False
21,158,2,0.0,0.05207611000000001,5.6919519901275635,5.6919519901275635,True
22,2945,4,0.0,2.8018243312835693,3.033602714538574,3.033602714538574,False
23,2947,4,0.0,3.7372171878814697,4.064910411834717,4.064910411834717,False
23,172,2,0.0,0.04671836899999998,6.873086929321289,6.873086929321289,True
23,173,2,0.0,0.053722615,7.760128736495972,7.760128736495972,True
24,2949,4,0.0,3.5688962936401367,4.042312860488892,4.042312860488892,False
24,179,2,0.0,0.04329864,7.780942916870117,7.780942916870117,True
25,2951,4,0.0,2.396991729736328,4.1707165241241455,4.1707165241241455,False
26,2953,4,0.0,2.2093818187713623,3.238699197769165,3.238699197769165,False
27,2955,4,0.0,2.2551066875457764,2.8478119373321533,2.8478119373321533,False
28,2957,4,0.0,2.3982303142547607,3.428717851638794,3.428717851638794,False
29,2959,4,0.0,2.421738862991333,3.27544903755188,3.27544903755188,False
