 recorded at 2023-02-08 09:02:25.586322.
time
ID
type
linkDelay
processing_delay
runtime
total_delay
cold_start
"      ""RequestFile"": ""./prediction.csv"",
"
"      ""SchedulerName"": ""my-scheduler"",
"
"      ""LatencyPara"": 0.000003336,
"
"      ""MemCap"": 1000,
"
"      ""NodeNum"": 10,
"
5,2352,3,4.375130047307765e-06,0.021639108657836914,0.38327598571777344,0.38328036084782074,False
5,56,2,0.0,0.043480044999999995,5.258399486541748,5.258399486541748,True
5,55,2,0.0,0.045584814,5.27756929397583,5.27756929397583,True
5,2353,3,0.0,0.02124333381652832,5.858027458190918,5.858027458190918,True
5,58,2,0.0,0.027725645999999993,6.374631643295288,6.374631643295288,True
6,2356,3,4.375130047307765e-06,0.021376609802246094,0.6805200576782227,0.68052443280827,False
6,3523,4,3.1069720701860527e-06,4.669125318527222,5.362504482269287,5.362507589241357,False
6,64,2,0.0,0.049067104,6.531458854675293,6.531458854675293,True
6,63,2,0.0,0.05428849500000002,6.783139944076538,6.783139944076538,True
6,66,2,0.0,0.027523143000000014,7.407150506973267,7.407150506973267,True
6,2357,3,0.0,0.021010637283325195,7.953723192214966,7.953723192214966,True
7,73,2,3.661952538976901e-06,0.015484892,0.22009038925170898,0.22009405120424796,False
7,2360,3,4.375130047307765e-06,0.021983861923217773,0.2268970012664795,0.2269013763965268,False
7,74,2,0.0,0.02970062500000001,5.927370309829712,5.927370309829712,True
7,72,2,0.0,0.04888294500000001,5.943460941314697,5.943460941314697,True
7,71,2,0.0,0.04287086599999998,6.49456262588501,6.49456262588501,True
7,2361,3,0.0,0.02199387550354004,7.416051387786865,7.416051387786865,True
8,81,2,3.661952538976901e-06,0.022205478,0.5367481708526611,0.5367518328052001,False
8,2364,3,4.375130047307765e-06,0.022200822830200195,0.5255775451660156,0.525581920296063,False
8,80,2,0.0,0.054697722999999976,5.162182569503784,5.162182569503784,True
8,79,2,0.0,0.04424998899999999,5.487356185913086,5.487356185913086,True
8,82,2,0.0,0.026964463000000008,6.0502026081085205,6.0502026081085205,True
8,2365,3,0.0,0.021303653717041016,6.613652467727661,6.613652467727661,True
9,89,2,3.661952538976901e-06,0.014859312000000013,0.22332024574279785,0.22332390769533683,False
9,2368,3,4.375130047307765e-06,0.02145242691040039,0.22729158401489258,0.22729595914493989,False
9,88,2,0.0,0.044375898,6.890314102172852,6.890314102172852,True
9,87,2,0.0,0.056523496000000006,7.17279314994812,7.17279314994812,True
10,2372,3,4.375130047307765e-06,0.02225661277770996,0.2654891014099121,0.2654934765399594,False
10,97,2,3.661952538976901e-06,0.017637582999999984,0.29067230224609375,0.29067596419863273,False
11,2376,3,4.375130047307765e-06,0.02126789093017578,0.3784146308898926,0.3784190060199399,False
11,105,2,3.661952538976901e-06,0.015433782999999979,0.3767707347869873,0.3767743967395263,False
11,103,2,0.0,0.05735335799999999,7.588673114776611,7.588673114776611,True
12,113,2,3.661952538976901e-06,0.014269981999999959,0.09924650192260742,0.0992501638751464,False
12,2380,3,4.375130047307765e-06,0.021213293075561523,0.24946165084838867,0.24946602597843598,False
12,2381,3,0.0,0.021625757217407227,4.019656658172607,4.019656658172607,True
13,121,2,3.661952538976901e-06,0.013734158999999968,0.21305513381958008,0.21305879577211906,False
13,2384,3,4.375130047307765e-06,0.021509408950805664,0.21317648887634277,0.21318086400639008,False
13,122,2,0.0,0.02314478099999999,3.5502965450286865,3.5502965450286865,True
13,2385,3,0.0,0.024444103240966797,4.646603584289551,4.646603584289551,True
14,129,2,3.661952538976901e-06,0.013604382999999998,0.19868254661560059,0.19868620856813957,False
14,2388,3,4.375130047307765e-06,0.021164655685424805,0.1967182159423828,0.19672259107243012,False
14,130,2,0.0,0.024068290000000006,3.465440273284912,3.465440273284912,True
14,3548,4,3.296725726066477e-06,5.593585014343262,5.830539703369141,5.830543000094867,False
15,2392,3,4.375130047307765e-06,0.021224260330200195,0.12439084053039551,0.12439521566044281,False
15,137,2,3.661952538976901e-06,0.014830983999999992,0.143418550491333,0.143422212443872,False
15,138,2,0.0,0.032838244000000016,3.5652287006378174,3.5652287006378174,True
15,2393,3,0.0,0.02320384979248047,6.298783779144287,6.298783779144287,True
16,145,2,3.661952538976901e-06,0.01386943199999996,0.19068360328674316,0.19068726523928214,False
16,2397,3,4.375130047307765e-06,0.02221989631652832,0.1918809413909912,0.19188531652103852,False
16,146,2,0.0,0.025210791999999996,3.723162889480591,3.723162889480591,True
16,2398,3,0.0,0.021780729293823242,4.214481353759766,4.214481353759766,True
17,2401,3,4.375130047307765e-06,0.021135807037353516,0.13362669944763184,0.13363107457767914,False
17,153,2,3.661952538976901e-06,0.022283277000000046,0.14030051231384277,0.14030417426638175,False
17,154,2,0.0,0.03126105200000001,3.849036931991577,3.849036931991577,True
17,2402,3,0.0,0.02543473243713379,6.5265514850616455,6.5265514850616455,True
18,161,2,3.661952538976901e-06,0.014476243999999971,0.2134549617767334,0.21345862372927238,False
18,2405,3,4.375130047307765e-06,0.02155160903930664,0.20895171165466309,0.2089560867847104,False
18,162,2,0.0,0.025163981000000016,3.998208522796631,3.998208522796631,True
19,169,2,3.661952538976901e-06,0.01891696199999998,0.20722222328186035,0.20722588523439933,False
19,2409,3,4.375130047307765e-06,0.02222752571105957,0.19782376289367676,0.19782813802372406,False
19,170,2,0.0,0.024500539000000016,3.2534594535827637,3.2534594535827637,True
20,177,2,3.661952538976901e-06,0.01868160699999999,0.19136595726013184,0.19136961921267082,False
20,2413,3,4.375130047307765e-06,0.02149677276611328,0.2538466453552246,0.2538510204852719,False
20,178,2,0.0,0.02575699500000002,3.931546688079834,3.931546688079834,True
21,185,2,3.661952538976901e-06,0.014213148999999925,0.16288304328918457,0.16288670524172355,False
21,2417,3,4.375130047307765e-06,0.021478891372680664,0.17405033111572266,0.17405470624576996,False
21,186,2,0.0,0.041441698,6.926682472229004,6.926682472229004,True
22,193,2,3.661952538976901e-06,0.021024082000000055,0.1460561752319336,0.14605983718447257,False
22,2421,3,4.375130047307765e-06,0.022031784057617188,0.2243480682373047,0.224352443367352,False
22,194,2,0.0,0.038482796999999985,5.703269720077515,5.703269720077515,True
23,2425,3,4.375130047307765e-06,0.021027803421020508,0.2371680736541748,0.2371724487842221,False
23,201,2,3.661952538976901e-06,0.017892355999999943,0.2798576354980469,0.27986129745058586,False
23,202,2,0.0,0.03279367400000002,7.705837726593018,7.705837726593018,True
24,2429,3,4.375130047307765e-06,0.021718978881835938,0.1968526840209961,0.1968570591510434,False
24,209,2,3.661952538976901e-06,0.01821445899999996,0.2521986961364746,0.2522023580890136,False
25,2433,3,4.375130047307765e-06,0.02136707305908203,0.17207884788513184,0.17208322301517914,False
25,217,2,3.661952538976901e-06,0.05385338399999995,3.723703622817993,3.723707284770532,False
26,2437,3,4.375130047307765e-06,0.02154088020324707,0.2509646415710449,0.25096901670109223,False
27,2441,3,4.375130047307765e-06,0.020980358123779297,0.20198917388916016,0.20199354901920746,False
28,2445,3,4.375130047307765e-06,0.021298885345458984,0.22221088409423828,0.2222152592242856,False
29,2449,3,4.375130047307765e-06,0.021389484405517578,0.1712510585784912,0.17125543370853852,False
