 recorded at 2023-02-08 11:17:21.704894.
time
ID
type
linkDelay
processing_delay
runtime
total_delay
cold_start
"      ""RequestFile"": ""./prediction.csv"",
"
"      ""SchedulerName"": ""my-scheduler"",
"
"      ""LatencyPara"": 0.000003336,
"
"      ""MemCap"": 1000,
"
"      ""NodeNum"": 10,
"
"      ""Beta"": 1.5,
"
"      ""SlotNum"": 30,
"
"      ""ReduFactor"": 10000
"
1,3801,3,4.375130047307765e-06,0.021064043045043945,0.3447422981262207,0.344746673256268,False
1,38,2,0.0,0.04056618299999998,5.936599016189575,5.936599016189575,True
1,37,2,0.0,0.041217295000000015,6.618322372436523,6.618322372436523,True
1,40,2,0.0,0.050476964999999985,7.394947290420532,7.394947290420532,True
1,41,2,0.0,0.05565057099999998,7.434626579284668,7.434626579284668,True
2,3808,3,7.2521708170495355e-06,0.020938873291015625,0.5475389957427979,0.547546247913615,False
2,5901,4,4.92938953915486e-06,2.385195255279541,2.9191818237304688,2.919186753120008,False
2,49,2,0.0,0.05639186999999998,7.468987703323364,7.468987703323364,True
3,57,2,6.920364743790962e-06,0.040812825,0.3136415481567383,0.3136484685214821,False
3,56,2,6.920364743790962e-06,0.022939185999999973,0.4669468402862549,0.4669537606509987,False
3,3816,3,7.2521708170495355e-06,0.021109342575073242,0.44530344009399414,0.4453106922648112,False
3,58,2,3.1069720701860527e-06,0.040949493000000003,0.481112003326416,0.4811151102984862,False
3,61,2,0.0,0.04610877800000002,7.292352914810181,7.292352914810181,True
4,3824,3,7.2521708170495355e-06,0.021108627319335938,0.5284910202026367,0.5284982723734538,False
4,75,2,0.0,0.06158194,5.388681411743164,5.388681411743164,True
5,80,2,6.920364743790962e-06,0.03167425099999999,0.5139904022216797,0.5139973225864235,False
5,82,2,6.920364743790962e-06,0.04207807600000002,0.546928882598877,0.5469358029636208,False
5,3831,3,7.2521708170495355e-06,0.020917177200317383,0.5260272026062012,0.5260344547770183,False
5,81,2,6.920364743790962e-06,0.036222386999999995,0.6204328536987305,0.6204397740634743,False
6,3839,3,7.2521708170495355e-06,0.021086931228637695,0.5073654651641846,0.5073727173350017,False
6,99,2,0.0,0.051669660000000006,6.494804382324219,6.494804382324219,True
6,104,2,0.0,0.04173942,7.306419372558594,7.306419372558594,True
7,107,2,6.920364743790962e-06,0.02259282500000001,0.38318705558776855,0.38319397595251237,False
7,3846,3,7.2521708170495355e-06,0.02084207534790039,0.40960073471069336,0.4096079868815104,False
7,106,2,1.0027421918699975e-05,0.027911303999999998,0.5102665424346924,0.5102765698566111,False
8,3854,3,7.2521708170495355e-06,0.021242141723632812,0.5846011638641357,0.5846084160349528,False
