 recorded at 2023-02-05 16:27:15.695852.
"      ""RequestFile"": ""./prediction.csv"",
"
"      ""SchedulerName"": ""my-scheduler"",
"
"      ""LatencyPara"": 0.000003336,
"
"      ""MemCap"": 1000,
"
"      ""NodeNum"": 10,
"
"      ""Beta"": 1.5,
"
"      ""SlotNum"": 30,
"
"      ""ReduFactor"": 7500
"
time
ID
type
linkDelay
processing_delay
runtime
total_delay
cold_start
1,20,2,0.0,0.03426644000000001,0.3249526023864746,0.3249526023864746,False
1,21,2,6.197246867688924e-06,0.040131465000000005,0.31923794746398926,0.31924414471085694,False
1,2334,3,3.1069720701860527e-06,0.022104263305664062,0.32875728607177734,0.3287603930438475,False
1,19,2,0.0,0.033795974000000006,0.3327202796936035,0.3327202796936035,False
1,3506,4,3.1069720701860527e-06,2.647298574447632,2.9778757095336914,2.9778788165057617,False
1,24,2,0.0,0.052984692,6.513713836669922,6.513713836669922,True
1,2336,3,0.0,0.03302788734436035,7.161688566207886,7.161688566207886,True
1,23,2,0.0,0.04626302099999999,7.192759037017822,7.192759037017822,True
1,26,2,0.0,0.03640131499999999,7.930846691131592,7.930846691131592,True
2,27,2,0.0,0.017540896,0.19982600212097168,0.19982600212097168,False
2,28,2,6.197246867688924e-06,0.020536027000000012,0.1962423324584961,0.19624852970536377,False
2,2338,3,3.643804680683175e-06,0.02138352394104004,0.24506759643554688,0.24507124024022756,False
2,3509,4,3.1069720701860527e-06,1.9548842906951904,2.176028251647949,2.1760313586200195,False
2,31,2,0.0,0.040828948000000004,3.869856119155884,3.869856119155884,True
2,33,2,0.0,0.028918862000000004,5.25167441368103,5.25167441368103,True
2,34,2,0.0,0.041216207000000005,5.284765958786011,5.284765958786011,True
2,3511,4,0.0,1.8442070484161377,7.546972036361694,7.546972036361694,True
3,35,2,0.0,0.016217483000000005,0.055309295654296875,0.055309295654296875,False
3,2342,3,3.643804680683175e-06,0.021064281463623047,0.13948583602905273,0.13948947983373342,False
3,36,2,6.197246867688924e-06,0.021297695999999977,0.15449881553649902,0.1545050127833667,False
3,3512,4,3.1069720701860527e-06,1.8636672496795654,1.96773362159729,1.9677367285693603,False
3,42,2,0.0,0.042127566000000005,3.4873127937316895,3.4873127937316895,True
4,2346,3,3.643804680683175e-06,0.021116971969604492,0.08900642395019531,0.089010067754876,False
4,44,2,6.197246867688924e-06,0.025861701000000015,0.1103668212890625,0.11037301853593019,False
4,43,2,0.0,0.014076552999999992,0.13648462295532227,0.13648462295532227,False
4,3515,4,3.1069720701860527e-06,1.848609447479248,1.9718246459960938,1.971827752968164,False
4,50,2,0.0,0.04125796100000001,3.3300528526306152,3.3300528526306152,True
5,51,2,0.0,0.014115651999999979,0.0887899398803711,0.0887899398803711,False
5,52,2,6.197246867688924e-06,0.024999088000000003,0.1292738914489746,0.1292800886958423,False
5,2350,3,3.643804680683175e-06,0.021001338958740234,0.12104988098144531,0.121053524786126,False
5,3518,4,3.1069720701860527e-06,1.8103392124176025,1.898674488067627,1.8986775950396972,False
5,58,2,0.0,0.04034789900000002,3.459442377090454,3.459442377090454,True
6,59,2,0.0,0.014532602999999977,0.10567355155944824,0.10567355155944824,False
6,2354,3,3.643804680683175e-06,0.021144390106201172,0.08975410461425781,0.0897577484189385,False
6,60,2,6.197246867688924e-06,0.02228240199999998,0.11133170127868652,0.11133789852555422,False
6,3521,4,3.1069720701860527e-06,1.6986799240112305,1.784912347793579,1.7849154547656494,False
7,67,2,0.0,0.013673631999999991,0.09212636947631836,0.09212636947631836,False
7,68,2,6.197246867688924e-06,0.023097151999999954,0.09970307350158691,0.0997092707484546,False
7,2358,3,3.643804680683175e-06,0.021050691604614258,0.10525298118591309,0.10525662499059377,False
7,3524,4,3.1069720701860527e-06,1.6909925937652588,1.7654976844787598,1.76550079145083,False
8,75,2,0.0,0.015052131999999996,0.09311985969543457,0.09311985969543457,False
8,2362,3,3.643804680683175e-06,0.021337509155273438,0.0916585922241211,0.09166223602880177,False
8,76,2,6.197246867688924e-06,0.02377231000000002,0.1048896312713623,0.10489582851823,False
8,3527,4,3.1069720701860527e-06,1.952096939086914,2.018491268157959,2.0184943751300293,False
9,83,2,0.0,0.014242313000000006,0.10441184043884277,0.10441184043884277,False
9,84,2,6.197246867688924e-06,0.02136173400000002,0.10728049278259277,0.10728669002946047,False
9,2366,3,3.643804680683175e-06,0.021399974822998047,0.09806537628173828,0.09806902008641896,False
9,3530,4,3.1069720701860527e-06,1.706394910812378,1.7615981101989746,1.761601217171045,False
10,91,2,0.0,0.01382941900000001,0.09050273895263672,0.09050273895263672,False
10,2370,3,3.643804680683175e-06,0.02112293243408203,0.08205604553222656,0.08205968933690724,False
10,92,2,6.197246867688924e-06,0.027885514000000056,0.10637545585632324,0.10638165310319093,False
10,3533,4,3.1069720701860527e-06,1.755317211151123,1.8135974407196045,1.8136005476916748,False
 recorded at 2023-02-05 16:42:38.924735.
"      ""RequestFile"": ""./prediction.csv"",
"
"      ""SchedulerName"": ""my-scheduler"",
"
"      ""LatencyPara"": 0.000003336,
"
"      ""MemCap"": 1000,
"
"      ""NodeNum"": 10,
"
"      ""Beta"": 1.5,
"
"      ""SlotNum"": 30,
"
"      ""ReduFactor"": 7500
"
time
ID
type
linkDelay
processing_delay
runtime
total_delay
cold_start
0,0,1,0.0,0.0328822135925293,4.535124778747559,4.535124778747559,True
0,3,1,0.0,0.031667232513427734,7.64126181602478,7.64126181602478,True
1,2334,3,3.1069720701860527e-06,0.0228574275970459,0.26689887046813965,0.2669019774402098,False
1,19,2,0.0,0.03633850200000001,0.29920482635498047,0.29920482635498047,False
1,21,2,6.197246867688924e-06,0.04003601599999998,0.30287742614746094,0.3028836233943286,False
1,20,2,0.0,0.027579484000000015,0.3108034133911133,0.3108034133911133,False
1,3506,4,3.1069720701860527e-06,2.0270438194274902,2.2575247287750244,2.2575278357470947,False
1,24,2,0.0,0.058529425999999996,5.712785720825195,5.712785720825195,True
1,23,2,0.0,0.048754142,6.652829885482788,6.652829885482788,True
1,25,2,0.0,0.02975952400000001,7.200001001358032,7.200001001358032,True
1,2337,3,0.0,0.02142786979675293,7.3505940437316895,7.3505940437316895,True
1,2336,3,0.0,0.021155118942260742,7.3551294803619385,7.3551294803619385,True
2,2338,3,3.643804680683175e-06,0.021077632904052734,0.17810702323913574,0.17811066704381642,False
2,27,2,0.0,0.015249633000000012,0.2128760814666748,0.2128760814666748,False
2,28,2,6.197246867688924e-06,0.024814660999999988,0.23470830917358398,0.23471450642045166,False
2,3509,4,3.1069720701860527e-06,1.9193546772003174,2.118687391281128,2.118690498253198,False
2,34,2,0.0,0.034143600999999996,4.771862745285034,4.771862745285034,True
2,33,2,0.0,0.027973551,4.835232973098755,4.835232973098755,True
2,31,2,0.0,0.040169308000000015,5.444476366043091,5.444476366043091,True
2,3511,4,0.0,1.8351399898529053,7.1600565910339355,7.1600565910339355,True
3,35,2,0.0,0.016412463000000016,0.07344198226928711,0.07344198226928711,False
3,2342,3,3.643804680683175e-06,0.021061420440673828,0.18271160125732422,0.1827152450620049,False
3,36,2,6.197246867688924e-06,0.02514704099999998,0.19896197319030762,0.1989681704371753,False
3,3512,4,3.1069720701860527e-06,1.8444952964782715,1.9941654205322266,1.9941685275042969,False
3,42,2,0.0,0.04182370299999999,2.974231481552124,2.974231481552124,True
4,43,2,0.0,0.017736106,0.11694049835205078,0.11694049835205078,False
4,44,2,6.197246867688924e-06,0.027425538000000027,0.12137770652770996,0.12138390377457765,False
4,2346,3,3.643804680683175e-06,0.021250486373901367,0.11287999153137207,0.11288363533605275,False
4,3515,4,3.1069720701860527e-06,1.8158676624298096,1.8913285732269287,1.891331680198999,False
4,50,2,0.0,0.038802067999999995,2.877051830291748,2.877051830291748,True
5,51,2,0.0,0.015151274999999964,0.10349369049072266,0.10349369049072266,False
5,2350,3,3.643804680683175e-06,0.021016359329223633,0.09496927261352539,0.09497291641820607,False
5,52,2,6.197246867688924e-06,0.02150216100000002,0.11168217658996582,0.11168837383683351,False
5,3518,4,3.1069720701860527e-06,1.8634722232818604,1.952099323272705,1.9521024302447754,False
5,58,2,0.0,0.034146414000000014,3.3274054527282715,3.3274054527282715,True
6,59,2,0.0,0.015342193999999976,0.08637142181396484,0.08637142181396484,False
6,2354,3,3.643804680683175e-06,0.021534204483032227,0.08159017562866211,0.08159381943334279,False
6,60,2,6.197246867688924e-06,0.021651253000000037,0.09533929824829102,0.09534549549515871,False
6,3521,4,3.1069720701860527e-06,1.7184233665466309,1.7703630924224854,1.7703661993945556,False
7,67,2,0.0,0.01548139300000001,0.07024145126342773,0.07024145126342773,False
7,68,2,6.197246867688924e-06,0.02301673500000001,0.0772089958190918,0.07721519306595949,False
7,2358,3,3.643804680683175e-06,0.021065950393676758,0.07535171508789062,0.0753553588925713,False
7,3524,4,3.1069720701860527e-06,1.7128474712371826,1.7640495300292969,1.7640526370013672,False
8,76,2,6.197246867688924e-06,0.021604764,0.10748410224914551,0.1074902994960132,False
8,75,2,0.0,0.014229551999999979,0.118560791015625,0.118560791015625,False
8,2362,3,3.643804680683175e-06,0.021216630935668945,0.12674498558044434,0.12674862938512502,False
8,3527,4,3.1069720701860527e-06,1.7333078384399414,1.8158118724822998,1.81581497945437,False
9,84,2,6.197246867688924e-06,0.023681247999999988,0.0799260139465332,0.0799322111934009,False
9,83,2,0.0,0.014843331000000015,0.08579039573669434,0.08579039573669434,False
9,2366,3,3.643804680683175e-06,0.020859479904174805,0.07374095916748047,0.07374460297216115,False
9,3530,4,3.1069720701860527e-06,1.7536582946777344,1.8051095008850098,1.80511260785708,False
10,91,2,0.0,0.014763142999999979,0.10073351860046387,0.10073351860046387,False
10,92,2,6.197246867688924e-06,0.023581802999999957,0.11312508583068848,0.11313128307755617,False
10,2370,3,3.643804680683175e-06,0.021255016326904297,0.15136218070983887,0.15136582451451955,False
10,3533,4,3.1069720701860527e-06,1.8334648609161377,1.9574286937713623,1.9574318007434326,False
11,100,2,6.197246867688924e-06,0.021807927000000005,0.13850045204162598,0.13850664928849366,False
