 recorded at 2023-01-30 14:02:36.657950.
"      ""RequestFile"": ""./prediction.csv"",
"
"      ""SchedulerName"": ""my-scheduler"",
"
"      ""LatencyPara"": 0.000003336,
"
"      ""MemCap"": 1000,
"
"      ""NodeNum"": 10,
"
"      ""Beta"": 1.5,
"
"      ""SlotNum"": 30,
"
"      ""ReduFactor"": 5000
"
0,0,0.0,0.05409884452819824,7.093635082244873,7.093635082244873
0,5,0.0,0,8.494660377502441,8.494660377502441
0,12,0.0,0,8.675102233886719,8.675102233886719
0,10,0.0,0,8.693578004837036,8.693578004837036
0,4,0.0,0.055185556411743164,8.758862972259521,8.758862972259521
0,11,0.0,0,8.761999368667603,8.761999368667603
0,9,0.0,0,8.819718837738037,8.819718837738037
0,13,0.0,0,8.810892343521118,8.810892343521118
0,2899,0.0,0,8.80148720741272,8.80148720741272
0,3,0.0,0,8.880637884140015,8.880637884140015
0,8,0.0,0,8.84248161315918,8.84248161315918
0,14,0.0,0,8.820907592773438,8.820907592773438
0,6,0.0,0,8.888193607330322,8.888193607330322
0,1,0.0,0,8.939828634262085,8.939828634262085
0,2,0.0,0,8.947895526885986,8.947895526885986
0,7,0.0,0,8.931566953659058,8.931566953659058
0,2898,0.0,0,8.89142656326294,8.89142656326294
0,2029,0.0,0,8.929006099700928,8.929006099700928
1,15,0.0,0.06344446299999998,0.3768298625946045,0.3768298625946045
1,19,0.0,0.05355463799999999,0.3861732482910156,0.3861732482910156
1,16,0.0,0.03848296600000001,0.4022562503814697,0.4022562503814697
1,17,0.0,0.058902868,0.4099729061126709,0.4099729061126709
1,18,0.0,0.05531441499999998,0.41565895080566406,0.41565895080566406
1,21,0.0,0.049743220000000005,0.4103200435638428,0.4103200435638428
1,2030,3.0851013158309653e-06,0.20454907417297363,0.5437417030334473,0.5437447881347631
1,2900,0.0,2.5872879028320312,2.9354360103607178,2.9354360103607178
1,2901,0.0,3.0583078861236572,3.3891654014587402,3.3891654014587402
1,2032,0.0,0.202256441116333,4.577285289764404,4.577285289764404
1,20,0.0,0,8.129845142364502,8.129845142364502
2,28,0.0,0.024499086000000003,0.23330283164978027,0.23330283164978027
2,26,0.0,0.026227372000000027,0.2385845184326172,0.2385845184326172
2,25,0.0,0.030331907999999963,0.26662468910217285,0.26662468910217285
2,23,0.0,0.064360996,0.28636717796325684,0.28636717796325684
2,22,0.0,0.064264616,0.2925283908843994,0.2925283908843994
2,24,0.0,0.02728482800000004,0.27815794944763184,0.27815794944763184
2,2033,3.1069720701860527e-06,0.20189666748046875,0.4177703857421875,0.4177734927142577
2,2902,3.0851013158309653e-06,4.653453826904297,4.858970642089844,4.8589737271911595
